movieId,(no genres listed),Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,IMAX,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,year
165747,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.511
165749,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2966
165753,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-2.05
165755,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,-1.55
165757,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1.357
165759,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.55
165761,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7583
165763,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.319
165765,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.06586
165767,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.204
165769,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.4507
165771,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.5273
165773,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7197
165775,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-2.088
165777,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.318
165779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.357
165781,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.7583
165783,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.396
165787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7197
165789,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-2.318
165791,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.3958
165793,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.203
165797,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.412
165799,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.896
165801,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.935
165803,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.435
165805,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7197
165807,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.566
165809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.473
165811,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-2.242
165813,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-2.357
165815,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.55
165817,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.7583
165819,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.797
165821,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6816
165823,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.797
165825,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.2197
165827,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7197
165829,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.7583
165831,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0.7197
165833,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.1428
165835,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.797
165837,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.797
165839,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.797
165841,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.797
165843,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.797
165845,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.797
165847,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.797
165849,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.797
165851,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.797
165853,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.797
165855,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3188
165857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7197
165859,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.6045
165861,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4507
165863,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7197
165865,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7197
165867,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.797
165869,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.797
165871,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0.412
165873,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7583
