movieId,(no genres listed),Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,IMAX,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,year
146192,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.088
146194,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-2.127
146196,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7197
146198,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7583
146200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4507
146202,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-3.166
146204,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.012
146206,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.7803
146208,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,-0.665
146210,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7583
146212,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.7583
146214,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.6816
146216,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.04953
146218,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.04953
146220,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.04953
146222,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01107
146224,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-0.01107
146226,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01107
146228,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0274
146230,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0274
146232,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0274
146234,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0274
146236,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0274
146238,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0274
146240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0274
146242,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06586
146244,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.06586
146246,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06586
146248,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06586
146250,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06586
146252,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06586
146254,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.06586
146256,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1044
146258,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1044
146260,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.1044
146262,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1428
146264,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.04953
146266,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.7583
146268,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.7583
146270,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7583
146272,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.643
146275,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7583
146277,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.643
146279,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7583
146283,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.6265
146285,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.088
146289,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2803
146291,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.4343
146295,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.819
146297,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-0.819
146299,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.9346
146301,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.489
146303,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7197
146305,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0.1813
146307,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.7583
146309,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7583
146311,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.566
146313,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7583
146315,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6816
146317,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5273
146321,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3574
146323,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.04953
146325,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0.566
146327,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6265
146329,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0.3735
146331,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.742
146333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6816
146335,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7197
146337,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0274
146339,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.8574
146342,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.7197
146344,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.473
146346,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7197
146348,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.1813
146350,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7583
146352,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.6816
146354,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.643
146356,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4727
146358,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.1428
146360,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.1428
